Store Group,Transaction Date,Business,Category,Main Category,Sub Category,Item ID,Product,Sale Quantity,Sales Value,Day,Cost,Sales
FreshMart Group,2025-02-02,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0754,Pineapple,19,1835.21,Sunday,96.59,1835.21
FreshMart Group,2025-02-22,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0755,Potato,12,1036.68,Saturday,86.39,1036.68
FreshMart Group,2025-01-25,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0756,Potato,12,1015.32,Saturday,84.61,1015.32
FreshMart Group,2025-02-17,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0757,Pumpkin,17,688.84,Monday,40.52,688.84
FreshMart Group,2025-01-22,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0758,Cauliflower,12,1170.96,Wednesday,97.58,1170.96
FreshMart Group,2025-02-04,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0759,Spinach,10,777.3,Tuesday,77.73,777.3
FreshMart Group,2025-01-06,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0760,Potato,13,684.32,Monday,52.64,684.32
FreshMart Group,2025-02-02,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0761,Strawberry,3,221.19,Sunday,73.73,221.19
FreshMart Group,2025-01-09,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0762,Pumpkin,18,1069.02,Thursday,59.39,1069.02
FreshMart Group,2025-01-03,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0763,Mango,15,272.7,Friday,18.18,272.7
FreshMart Group,2025-02-24,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0764,Lemon,8,523.52,Monday,65.44,523.52
FreshMart Group,2025-01-28,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0765,Plum,19,473.67,Tuesday,24.93,473.67
FreshMart Group,2025-01-24,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0766,Peach,8,273.2,Friday,34.15,273.2
FreshMart Group,2025-01-24,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0767,Plum,6,148.08,Friday,24.68,148.08
FreshMart Group,2025-02-28,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0768,Bottle Gourd,4,370.92,Friday,92.73,370.92
FreshMart Group,2025-01-25,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0769,Pineapple,19,1581.75,Saturday,83.25,1581.75
FreshMart Group,2025-02-12,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0770,Cabbage,18,1409.58,Wednesday,78.31,1409.58
FreshMart Group,2025-02-26,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0771,Blueberry,18,1687.68,Wednesday,93.76,1687.68
FreshMart Group,2025-01-31,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0772,Mango,6,456.9,Friday,76.15,456.9
FreshMart Group,2025-01-30,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0773,Plum,2,104.22,Thursday,52.11,104.22
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0774,Spinach,7,76.93,Tuesday,10.99,76.93
FreshMart Group,2025-01-03,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0775,Bottle Gourd,3,47.52,Friday,15.84,47.52
FreshMart Group,2025-02-15,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0776,Blueberry,4,300.56,Saturday,75.14,300.56
FreshMart Group,2025-02-08,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0777,Strawberry,11,184.14,Saturday,16.74,184.14
FreshMart Group,2025-01-08,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0778,Beetroot,5,440.15,Wednesday,88.03,440.15
FreshMart Group,2025-01-12,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0779,Pineapple,16,1358.08,Sunday,84.88,1358.08
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0780,Banana,10,501.3,Tuesday,50.13,501.3
FreshMart Group,2025-02-01,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0781,Banana,5,121.35,Saturday,24.27,121.35
FreshMart Group,2025-01-02,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0782,Cauliflower,14,719.88,Thursday,51.42,719.88
FreshMart Group,2025-01-21,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0783,Plum,3,206.04,Tuesday,68.68,206.04
FreshMart Group,2025-01-27,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0784,Mango,1,16.02,Monday,16.02,16.02
FreshMart Group,2025-02-22,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0785,Strawberry,11,429.77,Saturday,39.07,429.77
FreshMart Group,2025-02-22,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0786,Plum,14,1142.12,Saturday,81.58,1142.12
FreshMart Group,2025-02-23,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0787,Blueberry,3,216.39,Sunday,72.13,216.39
FreshMart Group,2025-01-08,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0788,Cabbage,9,272.25,Wednesday,30.25,272.25
FreshMart Group,2025-01-14,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0789,Mango,9,547.2,Tuesday,60.8,547.2
FreshMart Group,2025-02-02,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0790,Strawberry,5,137.85,Sunday,27.57,137.85
FreshMart Group,2025-01-07,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0791,Potato,17,170.85,Tuesday,10.05,170.85
FreshMart Group,2025-02-27,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0792,Bottle Gourd,13,402.48,Thursday,30.96,402.48
FreshMart Group,2025-01-29,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0793,Plum,13,131.43,Wednesday,10.11,131.43
FreshMart Group,2025-02-19,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0794,Pumpkin,19,1356.98,Wednesday,71.42,1356.98
FreshMart Group,2025-01-07,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0795,Pumpkin,7,684.6,Tuesday,97.8,684.6
FreshMart Group,2025-02-05,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0796,Bottle Gourd,7,360.99,Wednesday,51.57,360.99
FreshMart Group,2025-01-12,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0797,Cabbage,10,729.3,Sunday,72.93,729.3
FreshMart Group,2025-01-04,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0798,Potato,17,882.64,Saturday,51.92,882.64
FreshMart Group,2025-02-21,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0799,Banana,15,1240.65,Friday,82.71,1240.65
FreshMart Group,2025-02-10,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0800,Lemon,2,110.36,Monday,55.18,110.36
FreshMart Group,2025-01-15,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0801,Plum,9,817.2,Wednesday,90.8,817.2
FreshMart Group,2025-01-13,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0802,Blueberry,7,222.6,Monday,31.8,222.6
FreshMart Group,2025-02-04,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0803,Beetroot,14,1028.02,Tuesday,73.43,1028.02
FreshMart Group,2025-02-12,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0804,Carrot,8,458.08,Wednesday,57.26,458.08
FreshMart Group,2025-01-26,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0805,Mosambi,16,790.4,Sunday,49.4,790.4
FreshMart Group,2025-01-12,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0806,Bottle Gourd,11,869.0,Sunday,79.0,869.0
FreshMart Group,2025-02-13,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0807,Peach,11,251.02,Thursday,22.82,251.02
FreshMart Group,2025-02-01,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0808,Banana,17,273.53,Saturday,16.09,273.53
FreshMart Group,2025-01-14,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0809,Beetroot,4,212.92,Tuesday,53.23,212.92
FreshMart Group,2025-01-30,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0810,Strawberry,7,138.95,Thursday,19.85,138.95
FreshMart Group,2025-02-13,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0811,Mango,1,53.39,Thursday,53.39,53.39
FreshMart Group,2025-01-06,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0812,Lettuce,18,243.54,Monday,13.53,243.54
FreshMart Group,2025-02-27,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0813,Cabbage,8,154.56,Thursday,19.32,154.56
FreshMart Group,2025-02-14,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0814,Banana,7,572.53,Friday,81.79,572.53
FreshMart Group,2025-01-29,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0815,Spinach,6,106.56,Wednesday,17.76,106.56
FreshMart Group,2025-01-17,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0816,Blueberry,11,863.61,Friday,78.51,863.61
FreshMart Group,2025-01-11,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0817,Lettuce,17,567.8,Saturday,33.4,567.8
FreshMart Group,2025-01-06,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0818,Blueberry,10,831.7,Monday,83.17,831.7
FreshMart Group,2025-01-18,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0819,Strawberry,20,204.2,Saturday,10.21,204.2
FreshMart Group,2025-01-27,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0820,Blueberry,7,584.78,Monday,83.54,584.78
FreshMart Group,2025-02-13,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0821,Bottle Gourd,14,921.62,Thursday,65.83,921.62
FreshMart Group,2025-01-18,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0822,Pumpkin,6,141.48,Saturday,23.58,141.48
FreshMart Group,2025-02-13,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0823,Peach,9,874.62,Thursday,97.18,874.62
FreshMart Group,2025-02-22,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0824,Cauliflower,3,291.24,Saturday,97.08,291.24
FreshMart Group,2025-02-16,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0825,Blueberry,10,349.7,Sunday,34.97,349.7
FreshMart Group,2025-01-13,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0826,Spinach,6,530.82,Monday,88.47,530.82
FreshMart Group,2025-02-08,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0827,Peach,1,75.93,Saturday,75.93,75.93
FreshMart Group,2025-01-29,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0828,Peach,11,707.63,Wednesday,64.33,707.63
FreshMart Group,2025-02-11,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0829,Cauliflower,16,384.32,Tuesday,24.02,384.32
FreshMart Group,2025-02-27,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0830,Banana,16,1171.68,Thursday,73.23,1171.68
FreshMart Group,2025-01-07,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0831,Bottle Gourd,8,516.0,Tuesday,64.5,516.0
FreshMart Group,2025-01-05,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0832,Carrot,20,1539.6,Sunday,76.98,1539.6
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0833,Spinach,20,997.0,Tuesday,49.85,997.0
FreshMart Group,2025-01-19,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0834,Potato,4,141.2,Sunday,35.3,141.2
FreshMart Group,2025-01-18,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0835,Spinach,11,983.84,Saturday,89.44,983.84
FreshMart Group,2025-02-11,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0836,Potato,20,429.4,Tuesday,21.47,429.4
FreshMart Group,2025-02-01,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0837,Cauliflower,16,242.56,Saturday,15.16,242.56
FreshMart Group,2025-01-15,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0838,Peach,13,891.54,Wednesday,68.58,891.54
FreshMart Group,2025-02-22,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0839,Lettuce,11,180.95,Saturday,16.45,180.95
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0840,Plum,19,282.53,Tuesday,14.87,282.53
FreshMart Group,2025-01-31,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0841,Pineapple,18,491.58,Friday,27.31,491.58
FreshMart Group,2025-02-28,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0842,Cabbage,12,585.12,Friday,48.76,585.12
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0843,Beetroot,19,979.45,Tuesday,51.55,979.45
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0844,Orange,20,568.8,Tuesday,28.44,568.8
FreshMart Group,2025-02-03,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0845,Lemon,6,247.02,Monday,41.17,247.02
FreshMart Group,2025-01-19,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0846,Spinach,3,192.21,Sunday,64.07,192.21
FreshMart Group,2025-01-08,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0847,Cauliflower,14,1353.94,Wednesday,96.71,1353.94
FreshMart Group,2025-01-03,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0848,Cabbage,16,1104.96,Friday,69.06,1104.96
FreshMart Group,2025-02-15,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0849,Cauliflower,18,1649.16,Saturday,91.62,1649.16
FreshMart Group,2025-02-28,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0850,Cabbage,18,1565.46,Friday,86.97,1565.46
FreshMart Group,2025-02-17,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0851,Cabbage,20,1694.4,Monday,84.72,1694.4
FreshMart Group,2025-01-15,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0852,Mosambi,2,181.38,Wednesday,90.69,181.38
FreshMart Group,2025-01-07,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0853,Mosambi,14,1097.32,Tuesday,78.38,1097.32
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0854,Pumpkin,13,748.02,Tuesday,57.54,748.02
FreshMart Group,2025-02-13,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0855,Cauliflower,8,588.88,Thursday,73.61,588.88
FreshMart Group,2025-02-28,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0856,Lettuce,10,710.7,Friday,71.07,710.7
FreshMart Group,2025-01-24,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0857,Lettuce,13,1272.18,Friday,97.86,1272.18
FreshMart Group,2025-02-22,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0858,Strawberry,20,561.4,Saturday,28.07,561.4
FreshMart Group,2025-01-29,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0859,Mango,6,412.02,Wednesday,68.67,412.02
FreshMart Group,2025-02-07,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0860,Mango,3,280.11,Friday,93.37,280.11
FreshMart Group,2025-01-05,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0861,Lettuce,10,170.0,Sunday,17.0,170.0
FreshMart Group,2025-02-15,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0862,Strawberry,18,1373.76,Saturday,76.32,1373.76
FreshMart Group,2025-02-10,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0863,Banana,1,48.17,Monday,48.17,48.17
FreshMart Group,2025-01-24,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0864,Lettuce,8,699.04,Friday,87.38,699.04
FreshMart Group,2025-02-12,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0865,Bottle Gourd,14,451.36,Wednesday,32.24,451.36
FreshMart Group,2025-02-04,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0866,Strawberry,19,618.64,Tuesday,32.56,618.64
FreshMart Group,2025-01-24,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0867,Pineapple,20,1293.4,Friday,64.67,1293.4
FreshMart Group,2025-01-04,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0868,Pineapple,3,80.73,Saturday,26.91,80.73
FreshMart Group,2025-01-27,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0869,Peach,14,421.68,Monday,30.12,421.68
FreshMart Group,2025-02-25,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0870,Beetroot,6,373.32,Tuesday,62.22,373.32
FreshMart Group,2025-01-15,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0871,Blueberry,14,655.62,Wednesday,46.83,655.62
FreshMart Group,2025-01-08,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0872,Carrot,18,673.92,Wednesday,37.44,673.92
FreshMart Group,2025-01-28,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0873,Mango,14,156.1,Tuesday,11.15,156.1
FreshMart Group,2025-02-28,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0874,Pumpkin,15,1053.0,Friday,70.2,1053.0
FreshMart Group,2025-02-28,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0875,Blueberry,5,496.0,Friday,99.2,496.0
FreshMart Group,2025-01-29,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0876,Lemon,6,513.6,Wednesday,85.6,513.6
FreshMart Group,2025-01-04,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0877,Orange,2,97.62,Saturday,48.81,97.62
FreshMart Group,2025-02-15,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0878,Peach,17,875.16,Saturday,51.48,875.16
FreshMart Group,2025-01-09,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0879,Cabbage,20,1052.4,Thursday,52.62,1052.4
FreshMart Group,2025-02-28,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0880,Mango,17,607.58,Friday,35.74,607.58
FreshMart Group,2025-02-20,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0881,Strawberry,6,75.54,Thursday,12.59,75.54
FreshMart Group,2025-02-01,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0882,Blueberry,14,662.48,Saturday,47.32,662.48
FreshMart Group,2025-01-11,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0883,Blueberry,8,717.28,Saturday,89.66,717.28
FreshMart Group,2025-02-23,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0884,Mango,15,1076.1,Sunday,71.74,1076.1
FreshMart Group,2025-02-05,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0885,Mosambi,2,102.74,Wednesday,51.37,102.74
FreshMart Group,2025-01-21,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0886,Cauliflower,3,104.46,Tuesday,34.82,104.46
FreshMart Group,2025-01-20,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0887,Beetroot,10,552.0,Monday,55.2,552.0
FreshMart Group,2025-02-15,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0888,Mosambi,2,130.92,Saturday,65.46,130.92
FreshMart Group,2025-01-21,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0889,Pumpkin,17,1169.6,Tuesday,68.8,1169.6
FreshMart Group,2025-02-16,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0890,Pineapple,20,988.8,Sunday,49.44,988.8
FreshMart Group,2025-01-18,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0891,Cabbage,11,415.47,Saturday,37.77,415.47
FreshMart Group,2025-02-15,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0892,Bottle Gourd,18,1199.34,Saturday,66.63,1199.34
FreshMart Group,2025-02-06,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0893,Bottle Gourd,3,221.07,Thursday,73.69,221.07
FreshMart Group,2025-02-04,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0894,Strawberry,2,192.86,Tuesday,96.43,192.86
FreshMart Group,2025-02-06,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0895,Pumpkin,12,125.28,Thursday,10.44,125.28
FreshMart Group,2025-02-21,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0896,Lemon,9,396.27,Friday,44.03,396.27
FreshMart Group,2025-01-27,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0897,Cabbage,5,395.35,Monday,79.07,395.35
FreshMart Group,2025-01-01,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0898,Peach,19,733.21,Wednesday,38.59,733.21
FreshMart Group,2025-02-04,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0899,Cabbage,15,1363.8,Tuesday,90.92,1363.8
FreshMart Group,2025-02-26,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0900,Pineapple,2,140.44,Wednesday,70.22,140.44
FreshMart Group,2025-01-29,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0901,Bottle Gourd,2,31.82,Wednesday,15.91,31.82
FreshMart Group,2025-02-06,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0902,Cabbage,8,263.2,Thursday,32.9,263.2
FreshMart Group,2025-02-09,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0903,Lemon,5,460.4,Sunday,92.08,460.4
FreshMart Group,2025-02-01,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0904,Strawberry,5,495.5,Saturday,99.1,495.5
FreshMart Group,2025-01-06,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0905,Pumpkin,3,76.38,Monday,25.46,76.38
FreshMart Group,2025-01-30,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0906,Cabbage,17,799.34,Thursday,47.02,799.34
FreshMart Group,2025-01-07,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0907,Spinach,19,586.34,Tuesday,30.86,586.34
FreshMart Group,2025-02-25,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0908,Pumpkin,14,1127.7,Tuesday,80.55,1127.7
FreshMart Group,2025-02-10,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0909,Potato,20,1164.6,Monday,58.23,1164.6
FreshMart Group,2025-01-13,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0910,Mango,13,1004.51,Monday,77.27,1004.51
FreshMart Group,2025-01-07,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0911,Lettuce,3,56.76,Tuesday,18.92,56.76
FreshMart Group,2025-01-10,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0912,Mosambi,1,88.84,Friday,88.84,88.84
FreshMart Group,2025-02-13,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0913,Strawberry,2,194.68,Thursday,97.34,194.68
FreshMart Group,2025-01-01,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0914,Blueberry,7,295.33,Wednesday,42.19,295.33
FreshMart Group,2025-01-15,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0915,Mango,19,1547.36,Wednesday,81.44,1547.36
FreshMart Group,2025-02-20,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0916,Pumpkin,8,529.52,Thursday,66.19,529.52
FreshMart Group,2025-01-26,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0917,Banana,11,164.23,Sunday,14.93,164.23
FreshMart Group,2025-01-03,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0918,Carrot,2,193.06,Friday,96.53,193.06
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0919,Strawberry,8,286.88,Tuesday,35.86,286.88
FreshMart Group,2025-01-15,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0920,Pumpkin,3,289.8,Wednesday,96.6,289.8
FreshMart Group,2025-02-27,Super Market,Fruits & Vegetables,Fruits,Berries,ITEM0921,Blueberry,13,1102.79,Thursday,84.83,1102.79
FreshMart Group,2025-01-28,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0922,Lettuce,18,285.3,Tuesday,15.85,285.3
FreshMart Group,2025-01-31,Super Market,Fruits & Vegetables,Fruits,Citrus,ITEM0923,Mosambi,15,1001.85,Friday,66.79,1001.85
FreshMart Group,2025-02-21,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0924,Cauliflower,9,144.36,Friday,16.04,144.36
FreshMart Group,2025-02-12,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0925,Potato,20,1336.2,Wednesday,66.81,1336.2
FreshMart Group,2025-01-01,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0926,Cabbage,2,98.24,Wednesday,49.12,98.24
FreshMart Group,2025-01-12,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0927,Cabbage,16,636.8,Sunday,39.8,636.8
FreshMart Group,2025-02-27,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0928,Lettuce,9,743.49,Thursday,82.61,743.49
FreshMart Group,2025-01-23,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0929,Pumpkin,1,82.84,Thursday,82.84,82.84
FreshMart Group,2025-02-14,Super Market,Fruits & Vegetables,Vegetables,Root,ITEM0930,Beetroot,14,535.36,Friday,38.24,535.36
FreshMart Group,2025-01-31,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0931,Peach,9,694.71,Friday,77.19,694.71
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0932,Lettuce,8,262.48,Tuesday,32.81,262.48
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Vegetables,Leafy,ITEM0933,Lettuce,20,1131.6,Tuesday,56.58,1131.6
FreshMart Group,2025-01-16,Super Market,Fruits & Vegetables,Vegetables,Gourd,ITEM0934,Pumpkin,19,779.38,Thursday,41.02,779.38
FreshMart Group,2025-02-18,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0935,Banana,12,890.76,Tuesday,74.23,890.76
FreshMart Group,2025-02-21,Super Market,Fruits & Vegetables,Fruits,Tropical,ITEM0936,Pineapple,15,1120.2,Friday,74.68,1120.2
FreshMart Group,2025-02-15,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0937,Peach,8,305.6,Saturday,38.2,305.6
FreshMart Group,2025-01-01,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0938,Cabbage,13,331.63,Wednesday,25.51,331.63
FreshMart Group,2025-01-17,Super Market,Fruits & Vegetables,Vegetables,Cruciferous,ITEM0939,Cauliflower,6,290.88,Friday,48.48,290.88
FreshMart Group,2025-01-28,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0940,Plum,17,1279.42,Tuesday,75.26,1279.42
FreshMart Group,2025-01-26,Super Market,Fruits & Vegetables,Fruits,Stone Fruit,ITEM0941,Plum,17,557.26,Sunday,32.78,557.26
